Id;Year_Birth;Education;Marital_Status;Income;Price2014;Quantity2014;Price2015;Quantity2015
40372;1978;Graduation;Together;44376.53;111.67;31;110.42;30
14472;1963;PhD;Single;23968.43;109.15;28;107.93;27
30644;1958;PhD;Together;72221.27;119.73;39;118.51;38
12718;1973;Graduation;Together;37079.49;111.18;30;109.95;29
23498;1980;PhD;Divorced;24617.74;111.21;30;109.99;30
8883;1953;Graduation;Single;53131.43;113.28;34;112.04;33
31370;1978;Graduation;Single;90213.53;120.96;43;119.72;43
22208;1965;Graduation;Single;70665.96;115.04;38;113.8;37
48496;1969;Graduation;Together;12399.68;108.81;26;107.58;25
25631;1955;Graduation;Single;25897.59;108.97;28;107.75;27
9;1959;Master;Married;71313.92;121.08;43;119.86;42
46402;1953;Graduation;Married;54216.09;116.68;35;115.46;34
35640;1984;PhD;Married;23731.96;108.06;30;106.83;30
46557;1988;Graduation;Together;25300.62;108.87;30;107.65;30
18273;1974;Graduation;Divorced;63847.3;115.29;35;114.06;34
45095;1971;2n Cycle;Married;22631.85;107.38;28;106.15;27
31445;1962;PhD;Married;30881.36;110.06;29;108.82;28
30295;1956;Master;Single;77977.96;119.73;39;118.51;38
36420;1972;PhD;Together;99454.33;119.78;43;118.55;42
9949;1979;Master;Divorced;69338.21;113.88;38;112.67;37
29282;1969;Graduation;Together;88401.14;121.66;40;120.43;40
688;1972;2n Cycle;Single;57810.38;116.51;37;115.27;36
39559;1987;2n Cycle;Married;85044.56;119.46;43;118.23;42
40163;1988;Master;Together;39675.02;108.33;31;107.1;30
10059;1975;Graduation;Together;24210.64;107.92;27;106.68;26
17285;1964;PhD;Divorced;83911.75;119.43;41;118.19;40
37005;1965;Graduation;Single;70645.55;114.66;39;113.43;38
45959;1974;PhD;Widow;36423.48;111.19;31;109.97;31
12523;1951;Graduation;Together;45145.7;114.43;31;113.2;30
33631;1970;Master;Divorced;34544.9;111.88;31;110.65;31
41246;1953;PhD;Together;36719.45;113.43;31;112.21;30
4863;1976;PhD;Married;73729.5;118.58;38;117.34;37
16321;1954;Graduation;Married;54458.07;115.82;35;114.58;34
18877;1971;PhD;Together;96862.47;118.79;43;117.56;42
21077;1961;Master;Married;29439.07;111.4;29;110.16;28
10595;1970;Graduation;Married;40553.72;109.65;28;108.42;27
10228;1990;PhD;Married;30291.64;108.84;28;107.61;28
35705;1964;Graduation;Married;77111.33;119.58;40;118.35;39
29967;1965;Master;Together;45090.96;112.87;29;111.64;28
21765;1971;Graduation;Together;32182.72;107.19;27;105.94;26
49480;1949;PhD;Together;15066.23;105.56;28;104.33;27
23282;1982;PhD;Together;75074.91;116.46;38;115.22;37
36536;1963;Master;Married;52206.85;115.87;33;114.65;32
20892;1984;Graduation;Married;40086.2;109.55;29;108.3;28
2945;1975;PhD;Married;28594.74;108.91;26;107.68;25
23458;1970;Master;Married;47703.92;112.52;35;111.29;34
42785;1983;Master;Single;54996.03;112.85;32;111.62;31
23408;1983;2n Cycle;Married;35888.73;109.4;30;108.17;29
48653;1966;Master;Together;57334.21;121.7;35;120.49;35
2052;1961;PhD;Married;49154.08;114.39;35;113.16;34
24458;1975;Graduation;Married;48430.28;111.94;34;110.71;33
10637;1960;Master;Married;43118.33;113.42;29;112.2;28
20711;1956;Master;Married;29908.26;111.98;29;110.75;28
35211;1975;Graduation;Married;79779.54;119.64;41;118.41;40
36147;1975;Graduation;Married;22633.25;110.44;27;109.21;26
8153;1981;Graduation;Together;53203.39;111.76;32;110.52;31
44097;1969;Graduation;Married;36048.07;111.7;30;110.45;29
2265;1984;Graduation;Divorced;20148.09;107.84;28;106.6;27
614;1958;Master;Married;39615.38;113.55;31;112.31;30
45936;1986;Graduation;Married;45144.57;108.9;31;107.66;30
27268;1954;Master;Together;77843.85;120.77;40;119.54;39
35257;1970;PhD;Married;77154.38;118.55;39;117.33;38
28804;1974;2n Cycle;Together;48389.85;112.11;34;110.89;33
29645;1962;Graduation;Together;60220.81;116.61;39;115.37;38
43783;1960;PhD;Single;15740.08;103.24;26;102.02;25
10926;1962;Basic;Married;51564.26;113.46;34;112.23;33
40145;1961;Graduation;Together;49514.19;114.38;34;113.15;33
47135;1968;Master;Single;59594.68;118.99;35;117.75;34
2630;1974;Graduation;Married;37243.89;110;29;108.78;28
23931;1965;Master;Single;72967.38;119.81;41;118.57;40
20644;1946;Graduation;Together;42532.87;114.08;32;112.84;31
26820;1982;Master;Single;30015.29;109.94;29;108.71;28
41116;1949;Master;Divorced;45615.65;115.91;34;114.67;34
44008;1952;Graduation;Married;54020.01;115.69;34;114.46;33
11334;1978;PhD;Married;53246.5;111.09;32;109.86;31
22643;1965;Graduation;Single;72064.85;115.27;38;114.04;37
11549;1968;Graduation;Married;27505.13;112.41;29;111.17;28
6757;1974;PhD;Married;52097.65;111.9;31;110.66;31
20681;1977;PhD;Married;38196.74;108.99;33;107.76;32
20241;1973;PhD;Single;61068.7;115.98;35;114.74;34
42769;1950;Graduation;Married;57565.92;116.22;37;114.99;36
35327;1941;Graduation;Single;26282.39;107.95;30;106.72;29
38781;1980;Graduation;Together;82677.11;124.7;41;123.48;41
42913;1978;PhD;Married;43157.4;108.99;33;107.77;32
27444;1970;Graduation;Married;31765.56;110.72;27;109.49;26
33764;1968;Graduation;Married;38199.76;111.76;29;110.52;29
35209;1967;Graduation;Married;54418.57;118.15;33;116.93;33
35676;1972;Graduation;Widow;79164.53;117.18;43;115.96;42
7067;1957;Graduation;Single;91077.68;127.1;45;125.87;44
2266;1944;PhD;Single;65998.06;115.58;39;114.33;38
37951;1990;Master;Married;34494.37;111.33;32;110.09;31
17460;1979;2n Cycle;Together;33301.22;107.75;28;106.52;27
22062;1950;PhD;Single;54808.84;110.37;36;109.14;35
45116;1975;Graduation;Married;71885.45;120.16;40;118.93;39
48512;1978;PhD;Single;55551.19;116.71;32;115.47;31
10343;1970;Graduation;Single;69876.93;115.81;38;114.58;37
29317;1975;Graduation;Single;28253.61;107.86;29;106.62;28
350;1900;Graduation;Married;40528.4;111.08;31;109.85;30
36019;1992;Master;Single;58245.33;116.68;37;115.45;36
28570;1987;Graduation;Divorced;26224.02;105.23;28;104;27
46406;1957;Master;Together;20193.41;110.56;25;109.32;24
49113;1988;Master;Single;28921.98;109.86;28;108.62;27
21279;1970;Graduation;Divorced;44385.91;112.15;33;110.92;32
34731;1980;Master;Single;67271.17;113.6;38;112.36;37
22490;1966;Graduation;Together;16589.25;109.01;25;107.76;24
47522;1952;Graduation;Married;31830.65;109.34;29;108.12;29
44686;1897;Graduation;Divorced;84950.16;121.09;43;119.86;42
4110;1976;2n Cycle;Together;75879.35;114.32;37;113.09;36
1587;1974;2n Cycle;Together;59463.49;115.05;36;113.82;35
37776;1971;Graduation;Together;72236.45;118.64;38;117.41;38
22218;1973;PhD;Married;46625.21;111.56;32;110.34;31
38427;1952;PhD;Married;66973.6;115.8;38;114.56;37
16055;1950;2n Cycle;Married;63689.6;115.05;39;113.82;38
7335;1974;Graduation;Single;24780.78;107.9;29;106.66;28
47671;1970;Graduation;Divorced;71696.43;117.76;37;116.53;36
4333;1966;PhD;Single;70762.43;115.6;40;114.37;39
23108;1974;Graduation;Married;31161.44;110.31;27;109.09;27
45082;1969;Graduation;Married;67370.18;115.84;37;114.6;36
36320;1961;Graduation;Single;38518.24;112.84;31;111.6;30
15535;1977;Graduation;Together;44749.56;112.01;30;110.77;29
5381;1976;2n Cycle;Together;7378.68;104.94;25;103.7;24
30850;1987;PhD;Single;29762.18;110.01;33;108.78;32
38894;1948;Graduation;Together;64950.55;116.96;37;115.74;36
8529;1976;Graduation;Married;35887.08;109.7;30;108.48;29
11622;1970;Basic;Single;33574.22;108.53;27;107.29;26
9702;1964;PhD;Single;79145.11;122.51;39;121.29;39
6251;1969;PhD;Together;24991.77;107.88;31;106.64;30
42310;1963;Graduation;Single;35698.81;112.17;30;110.94;30
29691;1967;Graduation;Together;20919.82;108.86;26;107.64;25
12822;1960;Graduation;Single;82655.04;123.04;41;121.81;40
21635;1953;Master;Together;93086.87;125.31;45;124.08;44
32301;1955;PhD;Married;43811.67;111.18;32;109.95;31
9959;1972;2n Cycle;Together;61309.98;115.82;39;114.59;38
25053;1980;Graduation;Single;83757.1;120.7;40;119.47;40
42787;1975;PhD;Single;65756.17;115.32;35;114.09;34
5704;1958;Graduation;Together;62590.67;117.99;39;116.76;38
37006;1978;Graduation;Widow;70474.23;123.02;37;121.8;36
36683;1974;PhD;Widow;27211.99;109.74;31;108.51;30
43085;1947;Graduation;Single;56242.38;113.95;34;112.73;33
37819;1962;PhD;Widow;64333.79;115.37;38;114.14;37
30767;1947;Graduation;Single;23477.7;109;30;107.77;29
49134;1961;Graduation;Single;65694.57;117.2;36;115.96;35
16178;1974;Master;Married;46928.17;113.33;34;112.09;33
6917;1963;Graduation;Married;78706.8;117.94;40;116.72;39
29019;1954;Graduation;Together;56553.96;117.29;37;116.05;36
75;1982;PhD;Single;77874.58;118.81;36;117.58;35
27150;1971;Master;Together;43757.06;109.42;31;108.19;30
6408;1982;Master;Married;55623.9;112.76;34;111.52;33
47861;1975;Graduation;Together;51112;111.1;33;109.87;32
28091;1981;Graduation;Together;68712.97;119.53;39;118.3;38
39200;1951;Graduation;Married;30390.38;109.56;30;108.33;29
33900;1971;Graduation;Married;22136.02;105.98;25;104.76;25
46886;1948;Graduation;Together;68633.11;123.12;38;121.88;37
18818;1961;Graduation;Together;46406.51;115.5;34;114.26;33
48863;1967;Graduation;Together;42759.59;110.25;30;109.02;29
32653;1945;2n Cycle;Single;63134.55;114.64;39;113.39;38
40684;1984;Master;Married;58299.04;117.15;37;115.92;36
6635;1956;Graduation;Together;90001.82;121.38;40;120.15;39
39337;1975;Graduation;Together;55249.64;111.61;33;110.38;32
3868;1972;Graduation;Together;62540.98;116.39;33;115.16;33
35620;1956;PhD;Married;28082.41;111.9;30;110.66;29
48185;1970;Graduation;Married;26080.27;110.99;27;109.75;26
45689;1966;PhD;Together;55519.67;114.57;35;113.33;34
26303;1975;Master;Married;25488.56;108.37;30;107.15;29
39892;1974;Master;Married;92515.1;124.88;46;123.64;45
47064;1973;Graduation;Married;53202.6;112.08;34;110.85;34
19763;1978;Graduation;Married;19839.71;105.72;26;104.49;25
44409;1974;Basic;Married;54501.41;111.45;32;110.22;31
48575;1946;PhD;Married;62761.35;116.07;37;114.85;36
24222;1991;PhD;Married;52254.49;113.26;34;112.02;33
39683;1973;Graduation;Divorced;70945.97;117.85;37;116.62;36
32016;1952;Graduation;Together;55955.12;117.03;34;115.8;34
43295;1967;PhD;Single;51259.78;114.6;34;113.37;33
13922;1981;Graduation;Together;92373.15;126.14;43;124.89;42
6393;1950;Master;Single;28348.63;112.03;29;110.81;28
2876;1971;Graduation;Married;58114.65;117.94;36;116.72;35
26951;1951;Graduation;Together;15721.59;107.48;27;106.25;26
32670;1956;Graduation;Married;46014.35;117.6;33;116.38;32
18815;1954;Graduation;Married;40638.05;111.3;32;110.06;31
2731;1959;Graduation;Together;70651.78;116.33;37;115.09;36
23641;1971;2n Cycle;Married;62858.2;114.96;36;113.72;35
38037;1968;2n Cycle;Together;60898.6;112.78;40;111.54;40
28693;1959;2n Cycle;Together;80958.16;123.05;41;121.8;40
20624;1979;2n Cycle;Divorced;87740.04;119.44;42;118.2;41
26881;1957;2n Cycle;Married;65716.06;117.98;34;116.75;33
49032;1972;Master;Married;36948.22;113.07;29;111.84;28
32102;1984;Graduation;Together;63209.94;116.01;34;114.77;33
42453;1976;2n Cycle;Together;36268.92;108.65;31;107.42;30
39561;1978;PhD;Married;67934.01;118.02;40;116.78;39
19449;1951;Graduation;Married;42569.16;112.09;31;110.86;30
8344;1959;Graduation;Together;44669.3;110.94;31;109.71;30
44606;1980;Master;Single;19118.06;102.21;24;100.97;23
34393;1949;Graduation;Together;89683.21;124.67;43;123.43;43
10795;1967;Master;Married;12436.39;106.48;27;105.24;26
4171;1963;Graduation;Divorced;33996.53;110.36;33;109.13;32
20326;1975;Graduation;Single;41333.08;107.77;30;106.54;29
997;1956;Master;Together;35921.25;112.91;31;111.68;30
9936;1957;Graduation;Married;67715.54;116.78;36;115.54;35
2395;1949;Master;Together;90680.47;123.45;43;122.22;42
3698;1971;PhD;Divorced;34940.75;111.83;33;110.6;32
34282;1947;PhD;Together;54655.55;117.25;33;116.01;32
507;1955;Graduation;Divorced;42975.96;110;32;108.78;31
1965;1969;Graduation;Married;71394.53;119.2;38;117.97;37
19331;1956;Basic;Married;68251.86;119.27;40;118.03;39
33768;1978;Master;Married;31845.14;108.15;30;106.91;29
31127;1975;Basic;Together;92367.49;127.14;43;125.91;42
39788;1960;Graduation;Married;96850.31;122.53;43;121.29;42
10062;1959;Basic;Divorced;20507.17;108.3;25;107.07;24
21593;1965;Graduation;Single;90239.15;123.64;42;122.4;41
20574;1971;Graduation;Married;33239.01;110.33;27;109.1;26
38783;1969;Graduation;Single;76054.77;116.53;39;115.3;38
36406;1973;PhD;Divorced;68117.01;119.3;39;118.07;38
18289;1972;Graduation;Married;36845.11;109.48;31;108.26;30
345;1960;Graduation;Married;33417.55;111.17;30;109.93;30
25889;1968;2n Cycle;Together;72246.47;116.3;42;115.06;41
36427;1946;Graduation;Together;33441.98;106.29;29;105.05;28
26667;1963;Graduation;Single;67529.54;117.91;37;116.68;36
22025;1976;2n Cycle;Single;49533.42;116.05;32;114.81;31
34215;1966;Master;Together;18328.62;110.51;28;109.28;27
10657;1948;Graduation;Divorced;74909.96;116.91;40;115.69;39
37607;1950;PhD;Widow;27936.5;112.66;28;111.43;27
36089;1969;Graduation;Single;88051.78;122;42;120.77;41
17548;1958;Graduation;Single;65488.71;117.7;39;116.46;38
19896;1971;PhD;Single;68656.71;118.61;38;117.37;37
25640;1989;PhD;Married;75342.49;120.68;39;119.45;38
14609;1972;Master;Divorced;74239.36;113.89;38;112.67;37
30731;1971;Master;Married;54206.25;112.99;33;111.76;32
18763;1960;2n Cycle;Married;4848.72;104.96;24;103.74;23
33903;1969;2n Cycle;Together;35790.6;111.38;29;110.16;28
41441;1980;Graduation;Single;45104.63;108.96;30;107.71;29
35452;1965;Graduation;Married;50301.24;116.97;32;115.75;31
1957;1982;2n Cycle;Married;65686.27;115.44;35;114.2;34
11732;1949;PhD;Divorced;50007.25;117.87;35;116.64;34
6168;1956;PhD;Together;70831.66;118.43;40;117.21;39
6204;1968;Master;Divorced;80139.4;121.89;41;120.66;40
9060;1968;Graduation;Single;83896.52;123.57;42;122.34;41
24126;1979;Graduation;Single;54349.11;112.37;35;111.15;34
26420;1977;Graduation;Married;27931.34;110.86;27;109.62;26
49460;1963;Graduation;Married;67441.19;116.66;39;115.43;38
37810;1976;Master;Single;36187.21;113.55;32;112.33;31
13460;1945;2n Cycle;Married;56395.92;114.71;34;113.48;34
24678;1957;Graduation;Married;34934.14;111.48;31;110.23;30
43697;1952;Graduation;Married;24192.15;109.54;29;108.3;28
11872;1954;Graduation;Married;30268.13;109.35;30;108.13;29
17698;1979;Graduation;Together;48410.08;110.9;33;109.66;33
21844;1985;Graduation;Single;67879.52;118.06;40;116.83;39
32774;1962;2n Cycle;Single;55949.56;111.99;35;110.76;34
8733;1967;PhD;Together;47974.73;115.43;34;114.2;34
37914;1985;Graduation;Married;24578.35;111.97;30;110.73;29
38606;1970;PhD;Married;28663;108.13;27;106.9;26
9468;1976;Graduation;Together;42480.71;111.18;30;109.95;29
13333;1953;Master;Married;67885.37;120.17;38;118.91;37
37249;1975;PhD;Divorced;40646.11;111.86;31;110.62;30
18608;1957;2n Cycle;Married;56822.1;116.72;34;115.5;33
8441;1953;PhD;Married;16853.08;109.43;25;108.2;24
14850;1950;2n Cycle;Married;36295.74;112.49;31;111.26;30
11646;1984;PhD;Widow;34962.67;111.66;31;110.44;30
47350;1962;PhD;Married;51567.76;114.82;35;113.58;34
22234;1969;PhD;Single;8838.96;101.38;23;100.15;22
19344;1955;Master;Divorced;49414.19;113.53;32;112.31;31
13434;1956;Master;Single;38577.6;110.53;32;109.29;31
3908;1973;PhD;Divorced;81290.85;120.21;42;118.98;41
18332;1955;Master;Married;86131.66;122.27;41;121.03;40
28220;1957;2n Cycle;Together;71433.69;116.13;39;114.89;38
14581;1968;PhD;Together;38958.51;112.03;31;110.8;30
46178;1964;Graduation;Married;18891.19;104.08;26;102.84;26
12499;1976;Graduation;Single;28427.63;108.09;27;106.86;26
8957;1975;Graduation;Married;70338.29;120.3;37;119.07;36
19004;1982;PhD;Together;96866.12;120.89;43;119.66;42
23751;1968;Graduation;Divorced;20227.39;107.2;26;105.98;25
49853;1976;2n Cycle;Together;54204.16;111.65;33;110.43;33
25948;1961;Graduation;Divorced;38576.7;109.8;32;108.58;31
35139;1955;Graduation;Married;60588.78;116.97;36;115.73;35
6450;1975;Graduation;Together;72064.01;119.58;36;118.35;35
11788;1967;Master;Married;18702.03;105.79;27;104.55;26
25938;1973;Graduation;Single;63245.51;117.2;36;115.96;35
33918;1957;Graduation;Married;56537.7;116.61;36;115.36;35
44504;1978;2n Cycle;Together;67438.57;115.45;32;114.2;31
39784;1963;Graduation;Together;65486.93;117.67;39;116.44;38
11353;1967;Graduation;Divorced;59979.79;118.46;35;117.23;34
31685;1972;Graduation;Single;66974.37;116.74;38;115.51;37
8807;1970;PhD;Divorced;15062.37;103.95;25;102.71;24
18718;1953;PhD;Divorced;36247.23;108.1;32;106.86;31
17741;1971;2n Cycle;Married;61328.28;114.82;35;113.58;34
10687;1977;Master;Together;72903.97;118.43;40;117.19;39
40866;1980;PhD;Married;51370.78;111.53;31;110.28;30
13771;1982;2n Cycle;Together;16003.44;103.95;27;102.71;26
26096;1981;Graduation;Married;28022.98;110.67;28;109.44;27
42767;1966;PhD;Married;55176.02;114.48;37;113.26;37
13622;1985;Graduation;Married;51526;111.02;35;109.8;35
45349;1950;PhD;Single;80931.67;122.88;41;121.65;40
44197;1962;PhD;Married;61795.87;117.64;39;116.39;38
8734;1974;PhD;Single;35864.89;112.91;31;111.68;30
38810;1972;Graduation;Married;34266.82;108.97;29;107.73;28
25548;1991;PhD;Together;52199.67;116.24;31;115.01;30
35710;1988;Graduation;Single;22559.92;108.25;22;107.02;21
47280;1971;PhD;Divorced;34546.5;112.14;30;110.9;29
26326;1953;PhD;Together;38954.11;112.75;32;111.51;31
35224;1968;Graduation;Together;80689.89;121.42;40;120.2;39
29455;1983;Basic;Together;40015.91;117.28;31;116.05;30
30372;1951;Master;Single;39762.44;113.63;31;112.38;30
1705;1960;2n Cycle;Married;51565.5;115.6;34;114.37;33
21277;1976;Master;Married;75384.84;120.69;41;119.45;40
18847;1957;Graduation;Divorced;28744.2;110.25;29;109.04;28
38836;1964;Graduation;Together;68105.98;116.59;38;115.37;37
47005;1958;PhD;Married;33340.45;111.45;29;110.21;28
16194;1954;2n Cycle;Married;41822.64;112.28;32;111.04;31
39102;1960;PhD;Single;51529.81;114.7;35;113.47;35
29988;1989;Graduation;Divorced;53084.98;111.4;31;110.18;30
23980;1964;Graduation;Together;85607.09;121.04;41;119.83;40
48195;1975;PhD;Together;80348.52;121.79;40;120.55;39
29984;1965;PhD;Together;47323.09;114.51;34;113.28;33
36073;1965;Basic;Married;88205.59;125.3;40;124.06;39
29135;1956;Master;Married;157028.87;127.48;46;126.25;45
35330;1975;2n Cycle;Married;66625.81;114.89;36;113.67;35
48125;1948;Graduation;Married;65358.95;116.05;38;114.82;37
26095;1975;Graduation;Single;71678.16;114.59;40;113.35;39
11833;1982;Graduation;Together;27159.93;107.53;27;106.3;26
27977;1965;Graduation;Single;80070.32;122.6;43;121.37;42
15679;1952;Graduation;Married;53231.21;116.67;36;115.43;35
25842;1967;PhD;Divorced;40961.59;113.04;31;111.8;30
37197;1947;Graduation;Single;30927.07;108.62;30;107.39;29
34321;1970;PhD;Married;48982.67;111.02;33;109.77;32
21750;1973;PhD;Together;85711.6;121.81;41;120.57;40
11601;1967;Graduation;Married;43591.88;111.63;31;110.39;31
19165;1975;PhD;Married;14431.43;105.1;25;103.86;24
18911;1963;2n Cycle;Single;40057.94;110.69;31;109.46;30
20544;1979;PhD;Together;75776.62;116.22;39;114.99;38
15532;1975;PhD;Widow;52559.04;112.5;35;111.27;34
205;1962;Graduation;Divorced;66355.28;117.95;34;116.72;33
3297;1979;Graduation;Divorced;31161.97;110.37;29;109.14;28
10316;1948;PhD;Married;38200.59;108.79;29;107.57;28
46947;1970;PhD;Married;84402.62;120;41;118.77;40
33323;1953;PhD;Together;53493.04;117.43;33;116.2;33
7905;1952;Graduation;Widow;35682.27;112.61;33;111.38;33
2032;1966;Master;Together;26014.31;107.84;29;106.6;28
9584;1987;PhD;Single;80032.26;120.52;38;119.28;37
8927;1949;PhD;Divorced;78498.21;117.92;40;116.69;39
14349;1975;PhD;Married;80923.91;119.91;39;118.67;38
